year,month,day,day_of_week,flight_number,dest,departure_time,closest_hour_crs_dep,op_unique_carrier
2025,3,27,5,AA4128,CID,2025-03-27 11:00:00 CDT,11,AA
2025,3,27,5,AA3122,MCO,2025-03-27 11:00:00 CDT,11,AA
2025,3,27,5,AA3036,LAS,2025-03-27 11:00:00 CDT,11,AA
2025,3,27,5,DL2972,MSP,2025-03-27 10:59:00 CDT,11,DL
2025,3,27,5,UA1376,EWR,2025-03-27 10:57:00 CDT,11,UA
2025,3,27,5,AA5008,COS,2025-03-27 10:55:00 CDT,11,AA
2025,3,27,5,AA4149,MCI,2025-03-27 10:55:00 CDT,11,AA
2025,3,27,5,AA336,PHX,2025-03-27 10:55:00 CDT,11,AA
2025,3,27,5,B61214,BOS,2025-03-27 10:54:00 CDT,11,B6
2025,3,27,5,UA1634,ORD,2025-03-27 10:51:00 CDT,11,UA
2025,3,27,5,AA4984,ASE,2025-03-27 10:42:00 CDT,11,AA
2025,3,27,5,AA6282,SHV,2025-03-27 10:40:00 CDT,11,AA
2025,3,27,5,AA1505,IND,2025-03-27 10:40:00 CDT,11,AA
2025,3,27,5,AA355,GCM,2025-03-27 10:40:00 CDT,11,AA
2025,3,27,5,AA1365,BNA,2025-03-27 10:39:00 CDT,11,AA
2025,3,27,5,AA1005,NAS,2025-03-27 10:38:00 CDT,11,AA
2025,3,27,5,AA3177,DTW,2025-03-27 10:35:00 CDT,11,AA
2025,3,27,5,AA3169,TPA,2025-03-27 10:35:00 CDT,11,AA
2025,3,27,5,AA281,ICN,2025-03-27 10:35:00 CDT,11,AA
2025,3,27,5,AA4138,FSD,2025-03-27 10:32:00 CDT,11,AA
2025,3,27,5,AA2754,ORD,2025-03-27 10:32:00 CDT,11,AA
2025,3,27,5,AA1608,LGA,2025-03-27 10:32:00 CDT,11,AA
2025,3,27,5,NK487,ORD,2025-03-27 10:31:00 CDT,11,NK
2025,3,27,5,AA2852,MBJ,2025-03-27 10:30:00 CDT,11,AA
2025,3,27,5,AA2543,LAX,2025-03-27 10:30:00 CDT,11,AA
2025,3,27,5,AA1671,PHL,2025-03-27 10:30:00 CDT,11,AA
2025,3,27,5,AA1215,PVR,2025-03-27 10:30:00 CDT,11,AA
2025,3,27,5,AA3820,AMA,2025-03-27 10:29:00 CDT,10,AA
2025,3,27,5,AA3638,MAF,2025-03-27 10:29:00 CDT,10,AA
2025,3,27,5,AA2348,RIC,2025-03-27 10:29:00 CDT,10,AA
2025,3,27,5,AA2282,ORF,2025-03-27 10:28:00 CDT,10,AA
2025,3,27,5,AA1992,SEA,2025-03-27 10:28:00 CDT,10,AA
2025,3,27,5,AA1957,SAT,2025-03-27 10:28:00 CDT,10,AA
2025,3,27,5,NK418,DTW,2025-03-27 10:27:00 CDT,10,NK
2025,3,27,5,AA3934,OKC,2025-03-27 10:27:00 CDT,10,AA
2025,3,27,5,AA2874,CUN,2025-03-27 10:27:00 CDT,10,AA
2025,3,27,5,LF3552,TBN,2025-03-27 10:25:00 CDT,10,LF
2025,3,27,5,AA4132,DSM,2025-03-27 10:25:00 CDT,10,AA
2025,3,27,5,AA2359,DEN,2025-03-27 10:25:00 CDT,10,AA
2025,3,27,5,AA4226,LEX,2025-03-27 10:24:00 CDT,10,AA
2025,3,27,5,AA3714,TUL,2025-03-27 10:24:00 CDT,10,AA
2025,3,27,5,AA5066,MGM,2025-03-27 10:22:00 CDT,10,AA
2025,3,27,5,AA3649,RAP,2025-03-27 10:22:00 CDT,10,AA
2025,3,27,5,AA3102,BOS,2025-03-27 10:22:00 CDT,10,AA
2025,3,27,5,AA2385,ELP,2025-03-27 10:22:00 CDT,10,AA
2025,3,27,5,AA2314,BWI,2025-03-27 10:21:00 CDT,10,AA
2025,3,27,5,AA3642,LIT,2025-03-27 10:20:00 CDT,10,AA
2025,3,27,5,AA3437,CRP,2025-03-27 10:20:00 CDT,10,AA
2025,3,27,5,AA6259,SGF,2025-03-27 07:20:00 CDT,7,AA
2025,3,27,5,AA4056,OKC,2025-03-27 07:20:00 CDT,7,AA
2025,3,27,5,AA1873,IAH,2025-03-27 07:17:00 CDT,7,AA
2025,3,27,5,AA3050,MFE,2025-03-27 07:16:00 CDT,7,AA
2025,3,27,5,AA2362,SAN,2025-03-27 07:16:00 CDT,7,AA
2025,3,27,5,AA1796,EWR,2025-03-27 07:16:00 CDT,7,AA
2025,3,27,5,AC1030,YYZ,2025-03-27 07:15:00 CDT,7,AC
2025,3,27,5,AA6307,MAF,2025-03-27 07:15:00 CDT,7,AA
2025,3,27,5,AA5638,TUL,2025-03-27 07:15:00 CDT,7,AA
2025,3,27,5,AA2107,MCI,2025-03-27 07:15:00 CDT,7,AA
2025,3,27,5,AA1223,MIA,2025-03-27 07:15:00 CDT,7,AA
2025,3,27,5,AA5037,JAN,2025-03-27 07:14:00 CDT,7,AA
2025,3,27,5,AA5037,JAN,2025-03-27 07:14:00 CDT,7,AA
2025,3,27,5,AA2266,OMA,2025-03-27 07:13:00 CDT,7,AA
2025,3,27,5,AA972,TPA,2025-03-27 07:12:00 CDT,7,AA
2025,3,27,5,AA4940,SAT,2025-03-27 07:11:00 CDT,7,OO
2025,3,27,5,F93986,PHL,2025-03-27 07:10:00 CDT,7,F9
2025,3,27,5,DL893,ATL,2025-03-27 07:10:00 CDT,7,DL
2025,3,27,5,AA6211,HOU,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA3389,LIT,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA3323,ATL,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA2010,LAX,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA1715,DTW,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA1367,BNA,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA1343,CUN,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA1321,SDF,2025-03-27 07:10:00 CDT,7,AA
2025,3,27,5,AA3464,ICT,2025-03-27 07:09:00 CDT,7,AA
2025,3,27,5,AA1061,JAX,2025-03-27 07:09:00 CDT,7,AA
2025,3,27,5,NK606,ATL,2025-03-27 07:08:00 CDT,7,NK
2025,3,27,5,AA1429,FLL,2025-03-27 07:06:00 CDT,7,AA
2025,3,27,5,AA976,LGA,2025-03-27 07:06:00 CDT,7,AA
2025,3,27,5,NK1120,CUN,2025-03-27 07:05:00 CDT,7,NK
2025,3,27,5,AA1197,MSY,2025-03-27 07:05:00 CDT,7,AA
2025,3,27,5,AA1969,LAS,2025-03-27 07:05:00 CDT,7,AA
2025,3,27,5,DL2351,BOS,2025-03-27 07:05:00 CDT,7,DL
2025,3,27,5,AA3425,XNA,2025-03-27 07:05:00 CDT,7,AA
2025,3,27,5,AA2683,RDU,2025-03-27 07:05:00 CDT,7,AA
2025,3,27,5,AA1534,SEA,2025-03-27 07:05:00 CDT,7,AA
2025,3,27,5,AA1331,SNA,2025-03-27 07:05:00 CDT,7,AA
2025,3,27,5,AA1244,DEN,2025-03-27 07:05:00 CDT,7,AA
2025,3,27,5,AA1324,SJD,2025-03-27 07:04:00 CDT,7,AA
2025,3,27,5,AA3959,BHM,2025-03-27 07:02:00 CDT,7,AA
2025,3,27,5,AA1623,DCA,2025-03-27 07:02:00 CDT,7,AA
2025,3,27,5,AA3782,MEM,2025-03-27 07:01:00 CDT,7,AA
2025,3,27,5,AA2309,PIT,2025-03-27 07:01:00 CDT,7,AA
2025,3,27,5,AA2119,MCO,2025-03-27 07:01:00 CDT,7,AA
2025,3,27,5,NK196,MCO,2025-03-27 07:00:00 CDT,7,NK
2025,3,27,5,UA2670,IAH,2025-03-27 07:00:00 CDT,7,UA
2025,3,27,5,UA790,SFO,2025-03-27 07:00:00 CDT,7,UA
2025,3,27,5,AA382,BDL,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,UA380,ORD,2025-03-27 07:00:00 CDT,7,UA
2025,3,27,5,DL1276,MSP,2025-03-27 07:00:00 CDT,7,DL
2025,3,27,5,DL804,SEA,2025-03-27 07:00:00 CDT,7,DL
2025,3,27,5,AA3462,HSV,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA3003,BOS,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA2480,STL,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA2325,IAD,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA2006,MEX,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA1294,AUS,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA1106,ORD,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA474,PHX,2025-03-27 07:00:00 CDT,7,AA
2025,3,27,5,AA619,CLT,2025-03-27 06:59:00 CDT,7,AA
2025,3,27,5,UA637,EWR,2025-03-27 06:45:00 CDT,7,UA
2025,3,27,5,MRA662,ABI,2025-03-27 06:30:00 CDT,7,
2025,3,27,5,MRA648,PSN,2025-03-27 06:20:00 CDT,6,
2025,3,27,5,MRA655,TYR,2025-03-27 06:20:00 CDT,6,
2025,3,27,5,AA1040,LGA,2025-03-27 06:20:00 CDT,6,AA
2025,3,27,5,F92147,DEN,2025-03-27 06:15:00 CDT,6,F9
2025,3,27,5,AA2005,LAX,2025-03-27 06:15:00 CDT,6,AA
2025,3,27,5,NK771,FLL,2025-03-27 06:10:00 CDT,6,NK
2025,3,27,5,AA2382,ORD,2025-03-27 06:04:00 CDT,6,AA
2025,3,27,5,F91888,MDW,2025-03-27 06:00:00 CDT,6,F9
2025,3,27,5,MRA666,ABI,2025-03-27 06:00:00 CDT,6,
2025,3,27,5,AA9781,GUS,2025-03-27 06:00:00 CDT,6,AA
2025,3,27,5,F93568,CLE,2025-03-27 06:00:00 CDT,6,F9
2025,3,27,5,F982,CUN,2025-03-27 06:00:00 CDT,6,F9
2025,3,27,5,DL461,LGA,2025-03-27 06:00:00 CDT,6,DL
2025,3,27,5,AA3055,MIA,2025-03-27 06:00:00 CDT,6,AA
2025,3,27,5,AA1932,CLT,2025-03-27 06:00:00 CDT,6,AA
2025,3,27,5,5Y8192,ICN,2025-03-27 05:50:00 CDT,6,5Y
2025,3,27,5,UA773,DEN,2025-03-27 05:45:00 CDT,6,UA
2025,3,27,5,F93283,PHX,2025-03-27 05:43:00 CDT,6,F9
2025,3,27,5,AA1618,DCA,2025-03-27 05:42:00 CDT,6,AA
2025,3,27,5,NK811,MIA,2025-03-27 05:35:00 CDT,6,NK
2025,3,27,5,NK190,LAX,2025-03-27 05:30:00 CDT,6,NK
2025,3,27,5,DL2183,DTW,2025-03-27 05:30:00 CDT,6,DL
2025,3,27,5,DL401,ATL,2025-03-27 05:30:00 CDT,6,DL
2025,3,27,5,QF7550,HNL,2025-03-27 05:10:00 CDT,5,5Y
2025,3,27,5,A82190,SAT,2025-03-27 05:00:00 CDT,5,A8
2025,3,27,5,AA9791,BNA,2025-03-27 05:00:00 CDT,5,AA
2025,3,27,5,UA1388,IAH,2025-03-27 05:00:00 CDT,5,UA
2025,3,27,5,AA2929,MIA,2025-03-27 05:00:00 CDT,5,AA
2025,3,27,5,AA575,CLT,2025-03-27 05:00:00 CDT,5,AA
2025,3,27,5,AA417,PHL,2025-03-27 05:00:00 CDT,5,AA
2025,3,27,5,5Y7550,HNL,2025-03-27 05:00:00 CDT,5,5Y
2025,3,27,5,KE277,GDL,2025-03-27 04:30:00 CDT,5,KE
2025,3,27,5,5X9860,PHX,2025-03-27 04:10:00 CDT,4,5X
2025,3,27,5,AC7223,YYZ,2025-03-27 03:20:00 CDT,3,AC
2025,3,27,5,Y87478,HFE,2025-03-27 02:00:00 CDT,2,Y8
2025,3,27,5,KZ7179,NRT,2025-03-27 02:00:00 CDT,2,5Y
2025,3,27,5,AA1013,GUA,2025-03-27 10:20:00 CDT,10,AA
2025,3,27,5,AA5596,TLH,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA3834,MSO,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA3153,DGO,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA2826,MEM,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA1959,CZM,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA5399,ICT,2025-03-27 10:16:00 CDT,10,AA
2025,3,27,5,AA4050,XNA,2025-03-27 10:16:00 CDT,10,AA
2025,3,27,5,AA6262,IDA,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA4949,SGU,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA3104,ATL,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA2927,TUS,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA1472,IAH,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA1376,BOI,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA469,MIA,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA4011,CUU,2025-03-27 10:14:00 CDT,10,AA
2025,3,27,5,AA2911,AUS,2025-03-27 10:14:00 CDT,10,AA
2025,3,27,5,AA2468,OAX,2025-03-27 10:14:00 CDT,10,AA
2025,3,27,5,AA6431,LBB,2025-03-27 10:13:00 CDT,10,AA
2025,3,27,5,AA4966,LCH,2025-03-27 10:13:00 CDT,10,AA
2025,3,27,5,AA2461,SNA,2025-03-27 10:12:00 CDT,10,AA
2025,3,27,5,AA1966,GUC,2025-03-27 10:11:00 CDT,10,AA
2025,3,27,5,AA1461,CLT,2025-03-27 10:11:00 CDT,10,AA
2025,3,27,5,DL878,LGA,2025-03-27 10:10:00 CDT,10,DL
2025,3,27,5,AA3360,ECP,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA2269,OMA,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA1963,YUL,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA1053,SJO,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA6230,GJT,2025-03-27 10:09:00 CDT,10,AA
2025,3,27,5,AA1774,EUG,2025-03-27 10:09:00 CDT,10,AA
2025,3,27,5,AA3565,SDF,2025-03-27 10:08:00 CDT,10,AA
2025,3,27,5,AA2202,MLM,2025-03-27 10:08:00 CDT,10,AA
2025,3,27,5,AA1208,BUR,2025-03-27 10:08:00 CDT,10,AA
2025,3,27,5,AA3904,DAY,2025-03-27 10:07:00 CDT,10,AA
2025,3,27,5,AA3495,SGF,2025-03-27 10:06:00 CDT,10,AA
2025,3,27,5,CX3273,ANC,2025-03-27 10:05:00 CDT,10,CX
2025,3,27,5,AA2647,SJD,2025-03-27 10:05:00 CDT,10,AA
2025,3,27,5,AA1923,JAC,2025-03-27 10:05:00 CDT,10,AA
2025,3,27,5,AA1415,YVR,2025-03-27 10:05:00 CDT,10,AA
2025,3,27,5,AA503,PUJ,2025-03-27 10:04:00 CDT,10,AA
2025,3,27,5,AA1770,FAT,2025-03-27 10:03:00 CDT,10,AA
2025,3,27,5,AA3831,MHK,2025-03-27 10:02:00 CDT,10,AA
2025,3,27,5,AA3189,MZT,2025-03-27 10:02:00 CDT,10,AA
2025,3,27,5,AA3861,HRL,2025-03-27 10:01:00 CDT,10,AA
2025,3,27,5,AA2392,SBP,2025-03-27 10:01:00 CDT,10,AA
2025,3,27,5,AA9780,TUL,2025-03-27 10:00:00 CDT,10,AA
2025,3,27,5,AA4014,VER,2025-03-27 10:00:00 CDT,10,AA
2025,3,27,5,AA1035,SAL,2025-03-27 10:00:00 CDT,10,AA
2025,3,27,5,AA5456,MOB,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA4090,TAM,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3819,MTY,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3625,FAR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3512,ZCL,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3463,HUX,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3436,COU,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3179,SBA,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2768,MTJ,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2548,PSP,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2212,MRY,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2061,LIR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA1851,GRR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA1624,DCA,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA817,BZN,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,UA2675,IAH,2025-03-27 09:56:00 CDT,10,UA
2025,3,27,5,AA1685,PHX,2025-03-27 09:53:00 CDT,10,AA
2025,3,27,5,DL839,ATL,2025-03-27 09:50:00 CDT,10,DL
2025,3,27,5,AA1525,LGA,2025-03-27 09:45:00 CDT,10,AA
2025,3,27,5,F93277,SLC,2025-03-27 09:43:00 CDT,10,F9
2025,3,27,5,AA2046,SJC,2025-03-27 09:40:00 CDT,10,AA
2025,3,27,5,AA2231,SFO,2025-03-27 09:39:00 CDT,10,AA
2025,3,27,5,9X423,ELD,2025-03-27 09:35:00 CDT,10,9X
2025,3,27,5,AA1001,CUN,2025-03-27 09:32:00 CDT,10,AA
2025,3,27,5,XSR730,MKC,2025-03-27 09:30:00 CDT,10,
2025,3,27,5,9X419,HOT,2025-03-27 09:30:00 CDT,10,9X
2025,3,27,5,AS543,SEA,2025-03-27 09:30:00 CDT,10,AS
2025,3,27,5,9X405,HRO,2025-03-27 09:25:00 CDT,9,9X
2025,3,27,5,5X2785,SDF,2025-03-27 09:19:00 CDT,9,5X
2025,3,27,5,NK818,EWR,2025-03-27 09:17:00 CDT,9,NK
2025,3,27,5,AA4031,HSV,2025-03-27 09:17:00 CDT,9,AA
2025,3,27,5,AA3890,PNS,2025-03-27 09:15:00 CDT,9,AA
2025,3,27,5,5X5777,SDF,2025-03-27 09:13:00 CDT,9,5X
2025,3,27,5,AA2353,RNO,2025-03-27 09:12:00 CDT,9,AA
2025,3,27,5,AA1160,PHX,2025-03-27 09:11:00 CDT,9,AA
2025,3,27,5,AA2366,SAN,2025-03-27 09:10:00 CDT,9,AA
2025,3,27,5,AA2255,TPA,2025-03-27 09:10:00 CDT,9,AA
2025,3,27,5,AA3870,LFT,2025-03-27 09:01:00 CDT,9,AA
2025,3,27,5,5X5195,PHL,2025-03-27 09:00:00 CDT,9,5X
2025,3,27,5,AA2143,MCO,2025-03-27 09:00:00 CDT,9,AA
2025,3,27,5,AA3993,YYZ,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2978,LAX,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2970,JFK,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2517,YYC,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA1554,CLE,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA217,OGG,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA115,HNL,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA1656,RSW,2025-03-27 08:58:00 CDT,9,AA
2025,3,27,5,AA1812,COS,2025-03-27 08:54:00 CDT,9,AA
2025,3,27,5,AA1362,STL,2025-03-27 08:54:00 CDT,9,AA
2025,3,27,5,AA2655,PDX,2025-03-27 08:53:00 CDT,9,AA
2025,3,27,5,UA2655,DEN,2025-03-27 16:56:00 CDT,17,UA
2025,3,27,5,AA3941,HSV,2025-03-27 16:55:00 CDT,17,AA
2025,3,27,5,AA3434,MTY,2025-03-27 16:55:00 CDT,17,AA
2025,3,27,5,AA2791,MCO,2025-03-27 16:54:00 CDT,17,AA
2025,3,27,5,AA6501,TYR,2025-03-27 16:53:00 CDT,17,AA
2025,3,27,5,AA6286,LAW,2025-03-27 16:53:00 CDT,17,AA
2025,3,27,5,AA3869,VPS,2025-03-27 16:53:00 CDT,17,AA
2025,3,27,5,AA3975,PNS,2025-03-27 16:50:00 CDT,17,AA
2025,3,27,5,AA1381,FAT,2025-03-27 16:50:00 CDT,17,AA
2025,3,27,5,AA799,CVG,2025-03-27 16:50:00 CDT,17,AA
2025,3,27,5,AA2783,SEA,2025-03-27 16:49:00 CDT,17,AA
2025,3,27,5,AA1484,CLE,2025-03-27 16:48:00 CDT,17,AA
2025,3,27,5,AA3473,LBB,2025-03-27 16:47:00 CDT,17,AA
2025,3,27,5,AA3392,MLU,2025-03-27 16:46:00 CDT,17,AA
2025,3,27,5,AA2513,LGA,2025-03-27 16:46:00 CDT,17,AA
2025,3,27,5,AA6530,HOU,2025-03-27 16:45:00 CDT,17,AA
2025,3,27,5,AA6485,ACT,2025-03-27 16:45:00 CDT,17,AA
2025,3,27,5,AA6486,AEX,2025-03-27 16:45:00 CDT,17,AA
2025,3,27,5,AA5004,CLL,2025-03-27 16:45:00 CDT,17,OO
2025,3,27,5,AA4965,LCH,2025-03-27 16:45:00 CDT,17,AA
2025,3,27,5,AA4958,SJT,2025-03-27 16:45:00 CDT,17,AA
2025,3,27,5,AA2238,BNA,2025-03-27 16:45:00 CDT,17,AA
2025,3,27,5,AA1876,CID,2025-03-27 16:44:00 CDT,17,AA
2025,3,27,5,AA3982,AMA,2025-03-27 16:43:00 CDT,17,AA
2025,3,27,5,5X5784,SAT,2025-03-27 16:41:00 CDT,17,5X
2025,3,27,5,AA3439,CRP,2025-03-27 16:41:00 CDT,17,AA
2025,3,27,5,AA3413,SDF,2025-03-27 16:41:00 CDT,17,AA
2025,3,27,5,AA3391,MAF,2025-03-27 16:41:00 CDT,17,AA
2025,3,27,5,F91476,BWI,2025-03-27 16:40:00 CDT,17,F9
2025,3,27,5,AA651,SNA,2025-03-27 16:39:00 CDT,17,AA
2025,3,27,5,F93424,LGA,2025-03-27 16:37:00 CDT,17,F9
2025,3,27,5,AA5402,ICT,2025-03-27 16:36:00 CDT,17,AA
2025,3,27,5,AA3680,LIT,2025-03-27 16:36:00 CDT,17,AA
2025,3,27,5,AA3405,ABI,2025-03-27 16:36:00 CDT,17,AA
2025,3,27,5,AA2864,LAS,2025-03-27 16:36:00 CDT,17,AA
2025,3,27,5,AA4147,LFT,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA3823,LRD,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA3733,FSM,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA2716,TUL,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA2434,OKC,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA2157,IAH,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA1322,DEN,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA1316,PHX,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,AA1171,MSY,2025-03-27 16:35:00 CDT,17,AA
2025,3,27,5,5X5334,MIA,2025-03-27 16:30:00 CDT,17,5X
2025,3,27,5,VB527,GDL,2025-03-27 16:30:00 CDT,17,VB
2025,3,27,5,AA5472,SHV,2025-03-27 16:30:00 CDT,17,AA
2025,3,27,5,AA2403,ATL,2025-03-27 16:24:00 CDT,16,AA
2025,3,27,5,5X5606,ORD,2025-03-27 16:20:00 CDT,16,5X
2025,3,27,5,AA2660,RDU,2025-03-27 16:20:00 CDT,16,AA
2025,3,27,5,AA2374,SAT,2025-03-27 16:20:00 CDT,16,AA
2025,3,27,5,5X2906,PHX,2025-03-27 16:19:00 CDT,16,5X
2025,3,27,5,UA1415,ORD,2025-03-27 16:16:00 CDT,16,UA
2025,3,27,5,AA6325,ROW,2025-03-27 16:15:00 CDT,16,AA
2025,3,27,5,AA6225,GRK,2025-03-27 16:14:00 CDT,16,AA
2025,3,27,5,AA2878,AUS,2025-03-27 16:13:00 CDT,16,AA
2025,3,27,5,DL644,SEA,2025-03-27 16:12:00 CDT,16,DL
2025,3,27,5,AA20,LHR,2025-03-27 16:10:00 CDT,16,AA
2025,3,27,5,AA3393,GSP,2025-03-27 16:05:00 CDT,16,AA
2025,3,27,5,AA9870,ABI,2025-03-27 16:00:00 CDT,16,AA
2025,3,27,5,5X2918,ONT,2025-03-27 16:00:00 CDT,16,5X
2025,3,27,5,DL948,LAX,2025-03-27 16:00:00 CDT,16,DL
2025,3,27,5,AA2030,GRR,2025-03-27 16:00:00 CDT,16,AA
2025,3,27,5,AA1809,DCA,2025-03-27 16:00:00 CDT,16,AA
2025,3,27,5,AM1689,MEX,2025-03-27 15:58:00 CDT,16,AM
2025,3,27,5,AA3363,MFE,2025-03-27 15:58:00 CDT,16,AA
2025,3,27,5,AA5517,DAY,2025-03-27 15:57:00 CDT,16,AA
2025,3,27,5,AA4973,BRO,2025-03-27 15:57:00 CDT,16,AA
2025,3,27,5,AS303,PDX,2025-03-27 15:53:00 CDT,16,AS
2025,3,27,5,AA2800,IND,2025-03-27 15:53:00 CDT,16,AA
2025,3,27,5,NK763,DTW,2025-03-27 15:50:00 CDT,16,NK
2025,3,27,5,AA6252,SAT,2025-03-27 15:50:00 CDT,16,AA
2025,3,27,5,AA5011,COU,2025-03-27 15:50:00 CDT,16,AA
2025,3,27,5,AA3546,MSY,2025-03-27 15:50:00 CDT,16,AA
2025,3,27,5,AA2438,IAH,2025-03-27 15:50:00 CDT,16,AA
2025,3,27,5,AA449,CLT,2025-03-27 15:50:00 CDT,16,AA
2025,3,27,5,AA5462,MOB,2025-03-27 15:48:00 CDT,16,AA
2025,3,27,5,AA3105,MSP,2025-03-27 15:48:00 CDT,16,AA
2025,3,27,5,AA610,LGA,2025-03-27 15:46:00 CDT,16,AA
2025,3,27,5,AA3914,LEX,2025-03-27 15:45:00 CDT,16,AA
2025,3,27,5,AA3106,ELP,2025-03-27 15:45:00 CDT,16,AA
2025,3,27,5,AA1977,CMH,2025-03-27 15:43:00 CDT,16,AA
2025,3,27,5,AA3964,SAV,2025-03-27 15:42:00 CDT,16,AA
2025,3,27,5,UA2682,IAH,2025-03-27 15:40:00 CDT,16,UA
2025,3,27,5,AA4181,XNA,2025-03-27 15:40:00 CDT,16,AA
2025,3,27,5,AA2512,TPA,2025-03-27 15:39:00 CDT,16,AA
2025,3,27,5,AA2412,ORD,2025-03-27 15:38:00 CDT,16,AA
2025,3,27,5,AA1048,BOS,2025-03-27 15:37:00 CDT,16,AA
2025,3,27,5,AA685,PDX,2025-03-27 15:36:00 CDT,16,AA
2025,3,27,5,DL921,ATL,2025-03-27 15:35:00 CDT,16,DL
2025,3,27,5,AA1270,JAX,2025-03-27 15:35:00 CDT,16,AA
2025,3,27,5,AA70,FRA,2025-03-27 15:35:00 CDT,16,AA
2025,3,27,5,AA2736,RSW,2025-03-27 15:32:00 CDT,16,AA
2025,3,27,5,AA2997,SFO,2025-03-27 15:30:00 CDT,16,AA
2025,3,27,5,AA1155,PHX,2025-03-27 15:30:00 CDT,16,AA
2025,3,27,5,AA846,AUS,2025-03-27 15:26:00 CDT,15,AA
2025,3,27,5,AA1233,ANC,2025-03-27 15:25:00 CDT,15,AA
2025,3,27,5,5X2954,OAK,2025-03-27 15:22:00 CDT,15,5X
2025,3,27,5,UA358,IAD,2025-03-27 12:16:00 CDT,12,UA
2025,3,27,5,EK222,DXB,2025-03-27 12:15:00 CDT,12,EK
2025,3,27,5,DL418,JFK,2025-03-27 12:15:00 CDT,12,DL
2025,3,27,5,AA1492,CMH,2025-03-27 12:09:00 CDT,12,AA
2025,3,27,5,AA6321,PVU,2025-03-27 12:06:00 CDT,12,AA
